facility_num,hour_start,footfall_plan_b,plan_name,footfall_col,zscore_hod_baseline,is_anomaly_hod,matrix_profile_score,is_matrix_profile_anomaly,stl_score,is_stl_anomaly,isolation_forest_score,is_isolation_forest_anomaly,markov_score,markov_journey_count,is_markov_hour_anomaly,is_anomaly_consensus,zscore_score,zscore_norm,matrix_profile_norm,stl_norm,isolation_forest_norm,markov_norm,ensemble_score,method_agreement_count,is_consensus_anomaly
66331,2026-04-26 10:00:00+00:00,452.69,plan_b,footfall_plan_b,2.264113440731524,False,0.813698927291559,False,20.61908563962539,True,0.6710219062383334,True,401.161729637475,610.0,False,False,2.264113440731524,0.9514075300284089,0.08997517060797931,0.2484253395215716,0.6706364156553284,0.6145560422553801,0.515,2,True
66331,2026-04-26 14:00:00+00:00,564.96,plan_b,footfall_plan_b,2.1633118274070524,False,1.6455683156309937,False,19.988279442296776,True,0.6494402748212754,True,401.161729637475,621.0,False,True,2.1633118274070524,0.9090494872596118,0.1819595491403811,0.24082518467074188,0.6265486788315351,0.6145560422553801,0.514588,3,True
66330,2026-04-23 16:00:00+00:00,789.24,plan_b,footfall_plan_b,1.3952789730427386,False,3.8700635095883764,False,38.216162863277084,True,0.675550532230714,True,256.6362374405389,129.0,False,False,1.3952789730427386,0.586312901801539,0.42793423078234105,0.4604405549524538,0.679887656540096,0.3931515364720778,0.509545,2,True
66330,2026-04-25 13:00:00+00:00,870.16,plan_b,footfall_plan_b,1.8303639066335393,False,4.191437207921798,False,32.65476719557466,False,0.5968156143883147,False,256.6362374405389,179.0,False,False,1.8303639066335393,0.7691407913292189,0.46347029008711876,0.3934350809411497,0.5190451201443046,0.3931515364720778,0.507649,0,False
66331,2026-04-26 13:00:00+00:00,581.07,plan_b,footfall_plan_b,2.1767725692438513,False,1.5775526555106645,False,23.614437847112107,True,0.6797640186822794,True,301.1793835930069,547.0,False,True,2.1767725692438513,0.9147058518714314,0.17443868310739913,0.2845143010854897,0.6884951189787515,0.4613890017801507,0.504709,3,True
66331,2026-04-26 15:00:00+00:00,515.14,plan_b,footfall_plan_b,2.167800047899867,False,1.9517109435953746,False,13.87765632108177,False,0.6824133802726118,True,343.43180080006186,559.0,False,True,2.167800047899867,0.9109354911569748,0.21581142513234794,0.16720244260991673,0.6939073306085598,0.5261172058338036,0.502795,2,True
66332,2026-04-25 20:00:00+00:00,1840.02,plan_b,footfall_plan_b,2.1430071247172955,False,1.6504166480806557,False,35.33417098316814,True,0.5721165122985511,False,350.08311887129014,36.0,False,False,2.1430071247172955,0.9005172084936762,0.18249565595420542,0.4257173948750468,0.4685889015353249,0.5363066317128117,0.502725,1,False
66333,2026-04-25 13:00:00+00:00,1537.14,plan_b,footfall_plan_b,1.7923675067798448,False,0.6744907594765952,False,15.449142667581022,True,0.7750495142915611,True,377.2126915828801,591.0,False,True,1.7923675067798448,0.753174249951727,0.07458215701403659,0.1861362128073853,0.8831477739317202,0.5778675324716681,0.494982,3,True
66340,2026-04-23 13:00:00+00:00,5.97,plan_b,footfall_plan_b,-1.7731504237720863,False,7.783524041292294,True,25.150210266388,True,0.451597687536729,False,187.53060023217353,5.0,False,False,1.7731504237720863,0.7450990019761419,0.8606671092435243,0.3030177784634231,0.22238868961749864,0.28728578766625795,0.483692,2,True
66330,2026-04-25 15:00:00+00:00,854.99,plan_b,footfall_plan_b,1.7681590022284261,False,3.412025293427692,False,20.4467994145747,False,0.5869370368193663,False,356.34289280764136,166.0,False,False,1.7681590022284261,0.7430015469826103,0.3772864232680695,0.24634957997038884,0.4988648047808891,0.5458962351358846,0.48228,0,False
66330,2026-04-25 09:00:00+00:00,584.64,plan_b,footfall_plan_b,2.1052564054154987,False,0.41819900707897173,False,42.94469041500483,True,0.5577557724337675,False,335.47309403240257,158.0,False,False,2.1052564054154987,0.8846539050206339,0.04624256681185914,0.5174113674805118,0.43925226300608405,0.5139249378001011,0.480297,1,False
66340,2026-04-23 11:00:00+00:00,4.13,plan_b,footfall_plan_b,-1.8689996943309148,False,8.030656522621863,True,32.47534563970859,True,0.420692235616572,False,114.59543338147522,2.0,False,False,1.8689996943309148,0.7853760111210265,0.8879939084128611,0.3912733526418183,0.15925391521859322,0.17555342595392134,0.47989,2,True
66336,2026-04-26 15:00:00+00:00,994.13,plan_b,footfall_plan_b,1.0401668033698874,False,6.3381875350726435,False,15.767686657187541,False,0.553053698665355,False,403.8863452810605,145.0,True,False,1.0401668033698874,0.437090523561376,0.7008482937438977,0.1899741326915957,0.42964669673438965,0.6187299922682644,0.475258,1,False
66331,2026-04-26 17:00:00+00:00,444.78,plan_b,footfall_plan_b,2.203028580562317,False,0.8955958005907209,False,15.31464731024001,False,0.6974923936961926,True,281.87079476849095,586.0,False,False,2.203028580562317,0.9257389416572632,0.09903095881195204,0.18451576971909892,0.7247112843289365,0.4318093857478479,0.473161,1,False
66331,2026-04-26 11:00:00+00:00,544.91,plan_b,footfall_plan_b,2.1261520795779365,False,0.424861076110605,False,16.423114395276222,False,0.642140427682409,False,401.161729637475,688.0,False,True,2.1261520795779365,0.8934345170630853,0.0469792284659657,0.19787093574156328,0.6116362872104878,0.6145560422553801,0.472895,1,False
66332,2026-04-25 21:00:00+00:00,861.32,plan_b,footfall_plan_b,2.3037997606979235,False,1.5202322260888992,False,18.16023415339519,False,0.565070382818082,False,350.08311887129014,24.0,False,False,2.3037997606979235,0.9680841960363409,0.16810044762058005,0.21880031026586325,0.45419481351861635,0.5363066317128117,0.469097,0,False
66333,2026-04-25 19:00:00+00:00,1068.02,plan_b,footfall_plan_b,2.2174469327050863,False,0.6620827527471764,False,17.7408169185865,True,0.6097136992781149,False,377.2126915828801,310.0,False,False,2.2174469327050863,0.9317977055656651,0.07321013539161605,0.21374703725562316,0.5453937942164142,0.5778675324716681,0.468403,1,False
66336,2026-04-23 11:00:00+00:00,1140.18,plan_b,footfall_plan_b,-1.6098271556341694,False,2.9332906143871362,False,36.494594260563446,True,0.5160006737453622,False,336.0638910981524,71.0,False,False,1.6098271556341694,0.6764686125531374,0.3243500938986735,0.43969854572305794,0.35395343797977435,0.5148300039609022,0.46186,1,False
66336,2026-04-25 11:00:00+00:00,1218.21,plan_b,footfall_plan_b,-1.3710883443331694,False,4.770432194469482,False,27.739347647896647,True,0.5083549819537361,False,336.0638910981524,44.0,False,False,1.3710883443331694,0.5761477104748318,0.5274929536897294,0.33421253386194444,0.3383345423999609,0.5148300039609022,0.458204,1,False
66330,2026-04-25 12:00:00+00:00,844.83,plan_b,footfall_plan_b,1.943421289527881,False,1.512049958047461,False,26.649583156055456,False,0.5701521989432988,False,335.47309403240257,172.0,False,False,1.943421289527881,0.8166488549606191,0.16719568919176028,0.32108270266497196,0.46457613120428426,0.5139249378001011,0.456686,0,False
