facility_num,hour_start,raw_sessions,clean_sessions,clean_unique_devices,trusted_unique_devices,local_unique_devices,hour_of_day,date,clean_unique_devices_dedup,trusted_unique_devices_dedup,footfall_plan_a,capture_rate_facility,hod_factor,hod_factor_profile,density_factor,footfall_plan_b_per_sensor,footfall_plan_b,footfall_plan_b_profile_hod
66335,2026-04-23 19:00:00+00:00,1180,1170.0,1160.0,5.0,1151.0,19,2026-04-23,1141.0,4.0,528.72,0.5189040965171188,0.9359340011553848,1.7627555402851744,0.85,478.86,471.02,1043.67
66335,2026-04-23 20:00:00+00:00,1394,1385.0,1373.0,5.0,1358.0,20,2026-04-23,1356.0,4.0,528.72,0.5189040965171188,0.9792008154013185,1.7315221059736754,0.85,592.99,585.65,1218.36
66335,2026-04-23 21:00:00+00:00,1491,1485.0,1477.0,2.0,1465.0,21,2026-04-23,1464.0,2.0,521.67,0.5189040965171188,0.9947411425730011,1.6078031964901285,0.85,648.03,642.33,1221.41
66335,2026-04-23 22:00:00+00:00,1748,1739.0,1729.0,2.0,1713.0,22,2026-04-23,1711.0,1.0,521.67,0.5189040965171188,0.9989644695743897,1.4170694655434333,0.85,761.82,753.89,1258.14
66335,2026-04-23 23:00:00+00:00,1540,1537.0,1529.0,1.0,1518.0,23,2026-04-23,1521.0,1.0,519.33,0.5189040965171188,0.9998411962659136,1.4951187527320413,0.85,674.29,670.76,1180.03
66335,2026-04-24 00:00:00+00:00,1457,1429.0,1420.0,0.0,1414.0,0,2026-04-24,1412.0,0.0,516.98,0.5189040965171188,0.9999810335986662,1.65127132281944,0.85,626.31,622.78,1209.87
66335,2026-04-24 01:00:00+00:00,1494,1490.0,1482.0,0.0,1480.0,1,2026-04-24,1477.0,0.0,516.98,0.5189040965171188,0.9999982358498678,1.6807534807534807,0.85,653.66,651.46,1288.17
66335,2026-04-24 02:00:00+00:00,1495,1487.0,1483.0,1.0,1481.0,2,2026-04-24,1480.0,1.0,519.33,0.5189040965171188,0.9999998722053931,1.6600873645041256,0.85,654.1,652.78,1274.91
66335,2026-04-24 03:00:00+00:00,1448,1444.0,1438.0,0.0,1435.0,3,2026-04-24,1436.0,0.0,516.98,0.5189040965171188,0.9999999927903216,1.6871095034528116,0.85,634.26,633.37,1257.14
66335,2026-04-24 04:00:00+00:00,1486,1482.0,1475.0,3.0,1471.0,4,2026-04-24,1462.0,1.0,524.02,0.5189040965171188,0.9999998722053931,1.6871095034528116,0.85,650.58,644.84,1279.91
66335,2026-04-24 05:00:00+00:00,1541,1538.0,1533.0,2.0,1530.0,5,2026-04-24,1507.0,1.0,521.67,0.5189040965171188,0.9999982358498678,1.4131662305467567,0.85,676.16,664.69,1105.08
66335,2026-04-24 06:00:00+00:00,1371,1368.0,1363.0,4.0,1361.0,6,2026-04-24,1334.0,1.0,526.37,0.5189040965171188,0.9999810335986662,1.6706284597850862,0.85,601.16,588.37,1156.44
66335,2026-04-24 07:00:00+00:00,1105,1101.0,1095.0,4.0,1085.0,7,2026-04-24,1063.0,2.0,526.37,0.5189040965171188,0.9998411962659136,2.0,0.85,482.89,468.78,1103.19
66335,2026-04-24 08:00:00+00:00,1438,1430.0,1424.0,11.0,1414.0,8,2026-04-24,1358.0,7.0,542.82,0.5189040965171188,0.9989644695743897,1.518348623853211,0.85,627.43,598.35,1069.94
66335,2026-04-24 09:00:00+00:00,2389,2379.0,2366.0,17.0,2353.0,9,2026-04-24,2272.0,12.0,556.92,0.5189040965171188,0.9947411425730011,0.9869193036452822,0.85,1038.08,996.84,1163.53
66335,2026-04-24 10:00:00+00:00,3708,3701.0,3682.0,35.0,3666.0,10,2026-04-24,3540.0,17.0,599.21,0.5189040965171188,0.9792008154013185,0.6151309873508782,0.85,1590.24,1528.91,1129.95
66335,2026-04-24 11:00:00+00:00,4265,4259.0,4237.0,28.0,4225.0,11,2026-04-24,4108.0,16.0,582.76,0.5189040965171188,0.9359340011553848,0.5,0.85,1749.08,1695.83,1065.83
66335,2026-04-24 12:00:00+00:00,4631,4621.0,4605.0,33.0,4588.0,12,2026-04-24,4490.0,26.0,594.51,0.5189040965171188,0.846313658188328,0.5,0.85,1718.96,1676.04,1164.94
66335,2026-04-24 13:00:00+00:00,4465,4456.0,4441.0,37.0,4425.0,13,2026-04-24,4334.0,32.0,603.91,0.5189040965171188,0.7128761131977971,0.5,0.85,1396.37,1362.73,1124.47
66335,2026-04-24 14:00:00+00:00,4042,4030.0,4011.0,27.0,3996.0,14,2026-04-24,3888.0,21.0,580.41,0.5189040965171188,0.5822372097709865,0.5,0.85,1030.05,998.46,1008.75
66335,2026-04-24 15:00:00+00:00,4409,4402.0,4383.0,24.0,4368.0,15,2026-04-24,4275.0,18.0,573.36,0.5189040965171188,0.5266127405031122,0.5188874841972188,0.85,1018.05,992.96,1151.06
66335,2026-04-24 16:00:00+00:00,4084,4072.0,4052.0,32.0,4033.0,16,2026-04-24,3925.0,26.0,592.16,0.5189040965171188,0.5822372097709865,0.627200488997555,0.85,1040.58,1007.97,1277.42
66335,2026-04-24 17:00:00+00:00,3576,3562.0,3551.0,22.0,3539.0,17,2026-04-24,3444.0,16.0,568.67,0.5189040965171188,0.7128761131977971,0.7285055023074193,0.85,1116.53,1082.89,1301.92
66335,2026-04-24 18:00:00+00:00,3105,3097.0,3084.0,26.0,3072.0,18,2026-04-24,2985.0,23.0,578.06,0.5189040965171188,0.846313658188328,0.9538018218999814,0.85,1151.2,1114.25,1477.37
66335,2026-04-24 19:00:00+00:00,1185,1178.0,1171.0,6.0,1162.0,19,2026-04-24,1129.0,6.0,531.07,0.5189040965171188,0.9359340011553848,1.7627555402851744,0.85,483.4,466.06,1032.7
66335,2026-04-24 20:00:00+00:00,1583,1569.0,1561.0,7.0,1552.0,20,2026-04-24,1485.0,5.0,533.42,0.5189040965171188,0.9792008154013185,1.7315221059736754,0.85,674.19,641.36,1334.26
66335,2026-04-24 21:00:00+00:00,1459,1454.0,1450.0,1.0,1447.0,21,2026-04-24,1419.0,1.0,519.33,0.5189040965171188,0.9947411425730011,1.6078031964901285,0.85,636.19,622.58,1183.87
66335,2026-04-24 22:00:00+00:00,1613,1605.0,1601.0,3.0,1597.0,22,2026-04-24,1585.0,2.0,524.02,0.5189040965171188,0.9989644695743897,1.4170694655434333,0.85,705.42,698.37,1165.49
66335,2026-04-24 23:00:00+00:00,1455,1450.0,1444.0,1.0,1440.0,23,2026-04-24,1429.0,0.0,519.33,0.5189040965171188,0.9998411962659136,1.4951187527320413,0.85,636.8,630.19,1108.65
66335,2026-04-25 00:00:00+00:00,736,715.0,712.0,0.0,709.0,0,2026-04-25,707.0,0.0,516.98,0.5189040965171188,0.9999810335986662,1.65127132281944,0.85,314.03,311.83,605.79
66335,2026-04-25 01:00:00+00:00,732,729.0,726.0,0.0,722.0,1,2026-04-25,719.0,0.0,516.98,0.5189040965171188,0.9999982358498678,1.6807534807534807,0.85,320.22,317.13,627.08
66335,2026-04-25 02:00:00+00:00,715,712.0,712.0,0.0,710.0,2,2026-04-25,709.0,0.0,516.98,0.5189040965171188,0.9999998722053931,1.6600873645041256,0.85,314.04,312.72,610.75
66335,2026-04-25 03:00:00+00:00,718,714.0,712.0,0.0,710.0,3,2026-04-25,703.0,0.0,516.98,0.5189040965171188,0.9999999927903216,1.6871095034528116,0.85,314.04,310.07,615.44
66335,2026-04-25 04:00:00+00:00,752,749.0,748.0,1.0,743.0,4,2026-04-25,746.0,1.0,519.33,0.5189040965171188,0.9999998722053931,1.6871095034528116,0.85,329.92,329.04,653.08
66335,2026-04-25 05:00:00+00:00,1219,1217.0,1215.0,3.0,1212.0,5,2026-04-25,1196.0,3.0,524.02,0.5189040965171188,0.9999982358498678,1.4131662305467567,0.85,535.9,527.52,877.02
66335,2026-04-25 06:00:00+00:00,897,890.0,889.0,3.0,886.0,6,2026-04-25,844.0,2.0,524.02,0.5189040965171188,0.9999810335986662,1.6706284597850862,0.85,392.1,372.25,731.66
66335,2026-04-25 07:00:00+00:00,631,625.0,623.0,6.0,618.0,7,2026-04-25,601.0,5.0,531.07,0.5189040965171188,0.9998411962659136,2.0,0.85,274.74,265.04,623.72
66335,2026-04-25 08:00:00+00:00,1287,1280.0,1274.0,8.0,1265.0,8,2026-04-25,1205.0,7.0,535.77,0.5189040965171188,0.9989644695743897,1.518348623853211,0.85,561.34,530.94,949.39
66335,2026-04-25 09:00:00+00:00,2430,2423.0,2413.0,17.0,2398.0,9,2026-04-25,2241.0,11.0,556.92,0.5189040965171188,0.9947411425730011,0.9869193036452822,0.85,1058.7,983.24,1147.65
66335,2026-04-25 10:00:00+00:00,3379,3368.0,3355.0,32.0,3336.0,10,2026-04-25,3191.0,27.0,592.16,0.5189040965171188,0.9792008154013185,0.6151309873508782,0.85,1449.01,1378.18,1018.55
66335,2026-04-25 11:00:00+00:00,3825,3814.0,3802.0,31.0,3782.0,11,2026-04-25,3615.0,24.0,589.81,0.5189040965171188,0.9359340011553848,0.5,0.85,1569.51,1492.31,937.92
66335,2026-04-25 12:00:00+00:00,4066,4052.0,4045.0,31.0,4030.0,12,2026-04-25,3841.0,23.0,589.81,0.5189040965171188,0.846313658188328,0.5,0.85,1509.93,1433.78,996.56
66335,2026-04-25 13:00:00+00:00,3189,3179.0,3171.0,30.0,3156.0,13,2026-04-25,3036.0,24.0,587.46,0.5189040965171188,0.7128761131977971,0.5,0.85,997.05,954.6,787.7
66335,2026-04-25 14:00:00+00:00,3047,3031.0,3024.0,35.0,3007.0,14,2026-04-25,2899.0,34.0,599.21,0.5189040965171188,0.5822372097709865,0.5,0.85,776.58,744.48,752.15
66335,2026-04-25 15:00:00+00:00,2823,2811.0,2805.0,28.0,2787.0,15,2026-04-25,2717.0,26.0,582.76,0.5189040965171188,0.5266127405031122,0.5188874841972188,0.85,651.52,631.08,731.56
66335,2026-04-25 16:00:00+00:00,2565,2551.0,2543.0,27.0,2526.0,16,2026-04-25,2391.0,20.0,580.41,0.5189040965171188,0.5822372097709865,0.627200488997555,0.85,653.06,614.02,778.17
66335,2026-04-25 17:00:00+00:00,2238,2226.0,2222.0,26.0,2203.0,17,2026-04-25,2123.0,22.0,578.06,0.5189040965171188,0.7128761131977971,0.7285055023074193,0.85,698.66,667.53,802.55
66335,2026-04-25 18:00:00+00:00,1430,1427.0,1423.0,15.0,1407.0,18,2026-04-25,1358.0,9.0,552.22,0.5189040965171188,0.846313658188328,0.9538018218999814,0.85,531.18,506.92,672.12
66335,2026-04-25 19:00:00+00:00,1111,1102.0,1098.0,13.0,1092.0,19,2026-04-25,1016.0,5.0,547.52,0.5189040965171188,0.9359340011553848,1.7627555402851744,0.85,453.27,419.42,929.34
66335,2026-04-25 20:00:00+00:00,685,682.0,679.0,9.0,672.0,20,2026-04-25,631.0,5.0,538.12,0.5189040965171188,0.9792008154013185,1.7315221059736754,0.85,293.26,272.53,566.95
66335,2026-04-25 21:00:00+00:00,679,675.0,674.0,5.0,670.0,21,2026-04-25,643.0,2.0,528.72,0.5189040965171188,0.9947411425730011,1.6078031964901285,0.85,295.72,282.12,536.45
66335,2026-04-25 22:00:00+00:00,673,671.0,668.0,3.0,666.0,22,2026-04-25,642.0,2.0,524.02,0.5189040965171188,0.9989644695743897,1.4170694655434333,0.85,294.33,282.87,472.08
66335,2026-04-25 23:00:00+00:00,675,670.0,669.0,0.0,666.0,23,2026-04-25,643.0,0.0,516.98,0.5189040965171188,0.9998411962659136,1.4951187527320413,0.85,295.03,283.56,498.85
66335,2026-04-26 00:00:00+00:00,1531,1512.0,1507.0,2.0,1505.0,0,2026-04-26,1472.0,0.0,521.67,0.5189040965171188,0.9999810335986662,1.65127132281944,0.85,664.68,649.24,1261.29
66335,2026-04-26 01:00:00+00:00,1378,1373.0,1370.0,0.0,1368.0,1,2026-04-26,1353.0,0.0,516.98,0.5189040965171188,0.9999982358498678,1.6807534807534807,0.85,604.26,596.76,1180.02
66335,2026-04-26 02:00:00+00:00,1422,1419.0,1419.0,0.0,1416.0,2,2026-04-26,1415.0,0.0,516.98,0.5189040965171188,0.9999998722053931,1.6600873645041256,0.85,625.88,624.11,1218.92
66335,2026-04-26 03:00:00+00:00,1328,1324.0,1322.0,1.0,1319.0,3,2026-04-26,1307.0,0.0,519.33,0.5189040965171188,0.9999999927903216,1.6871095034528116,0.85,583.09,576.48,1144.21
66335,2026-04-26 04:00:00+00:00,1328,1325.0,1323.0,2.0,1321.0,4,2026-04-26,1315.0,1.0,521.67,0.5189040965171188,0.9999998722053931,1.6871095034528116,0.85,583.53,580.0,1151.21
66335,2026-04-26 05:00:00+00:00,1638,1635.0,1633.0,2.0,1631.0,5,2026-04-26,1621.0,0.0,521.67,0.5189040965171188,0.9999982358498678,1.4131662305467567,0.85,720.26,714.97,1188.68
66335,2026-04-26 06:00:00+00:00,1164,1159.0,1153.0,3.0,1150.0,6,2026-04-26,1133.0,1.0,524.02,0.5189040965171188,0.9999810335986662,1.6706284597850862,0.85,508.54,499.72,982.19
66335,2026-04-26 07:00:00+00:00,890,886.0,880.0,4.0,876.0,7,2026-04-26,810.0,3.0,526.37,0.5189040965171188,0.9998411962659136,2.0,0.85,388.08,357.21,840.62
66335,2026-04-26 08:00:00+00:00,1314,1307.0,1297.0,12.0,1292.0,8,2026-04-26,1171.0,3.0,545.17,0.5189040965171188,0.9989644695743897,1.518348623853211,0.85,571.47,515.96,922.6
66335,2026-04-26 09:00:00+00:00,1900,1895.0,1887.0,13.0,1877.0,9,2026-04-26,1784.0,5.0,547.52,0.5189040965171188,0.9947411425730011,0.9869193036452822,0.85,827.92,782.73,913.62
66335,2026-04-26 10:00:00+00:00,4113,4107.0,4089.0,29.0,4068.0,10,2026-04-26,3914.0,20.0,585.11,0.5189040965171188,0.9792008154013185,0.6151309873508782,0.85,1766.02,1690.44,1249.33
66335,2026-04-26 11:00:00+00:00,5687,5676.0,5659.0,37.0,5634.0,11,2026-04-26,5472.0,33.0,603.91,0.5189040965171188,0.9359340011553848,0.5,0.85,2336.1,2258.9,1419.72
66335,2026-04-26 12:00:00+00:00,6381,6372.0,6355.0,27.0,6343.0,12,2026-04-26,6199.0,21.0,580.41,0.5189040965171188,0.846313658188328,0.5,0.85,2372.21,2313.98,1608.34
66335,2026-04-26 13:00:00+00:00,5778,5759.0,5741.0,28.0,5724.0,13,2026-04-26,5655.0,22.0,582.76,0.5189040965171188,0.7128761131977971,0.5,0.85,1805.13,1778.09,1467.2
66335,2026-04-26 14:00:00+00:00,6029,6012.0,5998.0,37.0,5988.0,14,2026-04-26,5844.0,29.0,603.91,0.5189040965171188,0.5822372097709865,0.5,0.85,1540.33,1500.78,1516.24
66335,2026-04-26 15:00:00+00:00,4689,4677.0,4659.0,32.0,4651.0,15,2026-04-26,4534.0,22.0,592.16,0.5189040965171188,0.5266127405031122,0.5188874841972188,0.85,1082.16,1053.12,1220.79
66335,2026-04-26 16:00:00+00:00,2023,2012.0,2002.0,12.0,1992.0,16,2026-04-26,1925.0,7.0,545.17,0.5189040965171188,0.5822372097709865,0.627200488997555,0.85,514.13,494.35,626.5
66335,2026-04-26 17:00:00+00:00,1582,1573.0,1566.0,5.0,1562.0,17,2026-04-26,1490.0,4.0,528.72,0.5189040965171188,0.7128761131977971,0.7285055023074193,0.85,492.39,468.5,563.26
66335,2026-04-26 18:00:00+00:00,1179,1170.0,1164.0,4.0,1160.0,18,2026-04-26,1107.0,3.0,526.37,0.5189040965171188,0.846313658188328,0.9538018218999814,0.85,434.5,413.22,547.89
66335,2026-04-26 19:00:00+00:00,969,961.0,957.0,4.0,952.0,19,2026-04-26,933.0,2.0,526.37,0.5189040965171188,0.9359340011553848,1.7627555402851744,0.85,395.06,385.15,853.42
66335,2026-04-26 20:00:00+00:00,903,894.0,890.0,2.0,884.0,20,2026-04-26,862.0,2.0,521.67,0.5189040965171188,0.9792008154013185,1.7315221059736754,0.85,384.39,372.29,774.5
66335,2026-04-26 21:00:00+00:00,1239,1228.0,1224.0,0.0,1220.0,21,2026-04-26,1189.0,0.0,516.98,0.5189040965171188,0.9947411425730011,1.6078031964901285,0.85,537.03,521.67,991.98
66335,2026-04-26 22:00:00+00:00,1401,1395.0,1394.0,1.0,1392.0,22,2026-04-26,1375.0,1.0,519.33,0.5189040965171188,0.9989644695743897,1.4170694655434333,0.85,614.21,605.84,1011.07
66335,2026-04-26 23:00:00+00:00,1267,1259.0,1259.0,0.0,1254.0,23,2026-04-26,1242.0,0.0,516.98,0.5189040965171188,0.9998411962659136,1.4951187527320413,0.85,555.22,547.72,963.57
66336,2026-04-20 00:00:00+00:00,188,160.0,158.0,1.0,157.0,0,2026-04-20,153.0,0.0,519.33,0.5189040965171188,0.9999810335986662,2.0,0.85,69.69,67.48,158.78
66336,2026-04-20 01:00:00+00:00,87,77.0,77.0,1.0,66.0,1,2026-04-20,76.0,1.0,519.33,0.5189040965171188,0.9999982358498678,2.0,0.85,33.96,33.52,78.87
66336,2026-04-20 02:00:00+00:00,94,85.0,83.0,1.0,78.0,2,2026-04-20,82.0,1.0,519.33,0.5189040965171188,0.9999998722053931,2.0,0.85,36.61,36.17,85.1
66336,2026-04-20 03:00:00+00:00,53,46.0,46.0,1.0,42.0,3,2026-04-20,45.0,1.0,519.33,0.5189040965171188,0.9999999927903216,2.0,0.85,20.29,19.85,46.7
66336,2026-04-20 04:00:00+00:00,108,96.0,96.0,5.0,90.0,4,2026-04-20,94.0,5.0,528.72,0.5189040965171188,0.9999998722053931,2.0,0.85,42.34,41.46,97.55
66336,2026-04-20 05:00:00+00:00,262,248.0,247.0,7.0,243.0,5,2026-04-20,243.0,7.0,533.42,0.5189040965171188,0.9999982358498678,2.0,0.85,108.94,107.18,252.19
66336,2026-04-20 06:00:00+00:00,496,485.0,482.0,19.0,473.0,6,2026-04-20,462.0,17.0,561.62,0.5189040965171188,0.9999810335986662,2.0,0.85,212.59,203.77,479.47
66336,2026-04-20 07:00:00+00:00,873,864.0,859.0,23.0,851.0,7,2026-04-20,836.0,22.0,571.01,0.5189040965171188,0.9998411962659136,2.0,0.85,378.82,368.67,867.61
66336,2026-04-20 08:00:00+00:00,1440,1430.0,1423.0,27.0,1410.0,8,2026-04-20,1378.0,24.0,580.41,0.5189040965171188,0.9989644695743897,1.1561690140845071,0.85,626.99,607.16,826.72
66336,2026-04-20 09:00:00+00:00,2271,2257.0,2245.0,29.0,2223.0,9,2026-04-20,2176.0,27.0,585.11,0.5189040965171188,0.9947411425730011,0.6525693207835156,0.85,984.99,954.72,736.84
66336,2026-04-20 10:00:00+00:00,3820,3807.0,3798.0,48.0,3780.0,10,2026-04-20,3711.0,44.0,629.75,0.5189040965171188,0.9792008154013185,0.5,0.85,1640.34,1602.76,962.83
66336,2026-04-20 11:00:00+00:00,5058,5048.0,5042.0,88.0,5026.0,11,2026-04-20,4942.0,79.0,723.73,0.5189040965171188,0.9359340011553848,0.5,0.85,2081.39,2040.11,1282.21
66336,2026-04-20 12:00:00+00:00,5362,5351.0,5340.0,64.0,5328.0,12,2026-04-20,5249.0,60.0,667.34,0.5189040965171188,0.846313658188328,0.5,0.85,1993.33,1959.36,1361.86
66336,2026-04-20 13:00:00+00:00,3994,3986.0,3980.0,71.0,3966.0,13,2026-04-20,3901.0,66.0,683.79,0.5189040965171188,0.7128761131977971,0.5187825471459628,0.85,1251.42,1226.58,1050.14
66336,2026-04-20 14:00:00+00:00,4090,4085.0,4078.0,63.0,4066.0,14,2026-04-20,4009.0,59.0,665.0,0.5189040965171188,0.5822372097709865,0.5,0.85,1047.26,1029.54,1040.14
66336,2026-04-20 15:00:00+00:00,3659,3650.0,3639.0,57.0,3613.0,15,2026-04-20,3565.0,50.0,650.9,0.5189040965171188,0.5266127405031122,0.5,0.85,845.24,828.05,924.95
66336,2026-04-20 16:00:00+00:00,3556,3548.0,3537.0,75.0,3519.0,16,2026-04-20,3464.0,69.0,693.19,0.5189040965171188,0.5822372097709865,0.5,0.85,908.32,889.58,898.74
66336,2026-04-20 17:00:00+00:00,2550,2540.0,2531.0,47.0,2512.0,17,2026-04-20,2480.0,44.0,627.4,0.5189040965171188,0.7128761131977971,0.5524983846650873,0.85,795.82,779.78,711.0
66336,2026-04-20 18:00:00+00:00,1928,1918.0,1916.0,36.0,1906.0,18,2026-04-20,1873.0,33.0,601.56,0.5189040965171188,0.846313658188328,0.7547072668431892,0.85,715.21,699.16,733.51
66336,2026-04-20 19:00:00+00:00,859,849.0,848.0,16.0,846.0,19,2026-04-20,829.0,14.0,554.57,0.5189040965171188,0.9359340011553848,1.3544086589229145,0.85,350.06,342.22,582.63
66336,2026-04-20 20:00:00+00:00,689,682.0,681.0,10.0,676.0,20,2026-04-20,665.0,8.0,540.47,0.5189040965171188,0.9792008154013185,1.6898880105401846,0.85,294.12,287.21,583.13
66336,2026-04-20 21:00:00+00:00,268,261.0,259.0,2.0,256.0,21,2026-04-20,252.0,2.0,521.67,0.5189040965171188,0.9947411425730011,2.0,0.85,113.64,110.56,261.53
66336,2026-04-20 22:00:00+00:00,257,247.0,246.0,4.0,240.0,22,2026-04-20,245.0,4.0,526.37,0.5189040965171188,0.9989644695743897,2.0,0.85,108.39,107.95,254.26
66336,2026-04-20 23:00:00+00:00,161,151.0,149.0,4.0,146.0,23,2026-04-20,147.0,4.0,526.37,0.5189040965171188,0.9998411962659136,2.0,0.85,65.71,64.83,152.56
66336,2026-04-21 00:00:00+00:00,135,115.0,113.0,0.0,107.0,0,2026-04-21,110.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,49.84,48.52,114.16
66336,2026-04-21 01:00:00+00:00,144,133.0,131.0,1.0,116.0,1,2026-04-21,125.0,1.0,519.33,0.5189040965171188,0.9999982358498678,2.0,0.85,57.78,55.13,129.73
66336,2026-04-21 02:00:00+00:00,110,96.0,95.0,0.0,91.0,2,2026-04-21,95.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,41.9,41.9,98.59
66336,2026-04-21 03:00:00+00:00,59,49.0,45.0,2.0,40.0,3,2026-04-21,45.0,2.0,521.67,0.5189040965171188,0.9999999927903216,2.0,0.85,19.85,19.85,46.7
66336,2026-04-21 04:00:00+00:00,146,132.0,131.0,2.0,125.0,4,2026-04-21,127.0,2.0,521.67,0.5189040965171188,0.9999998722053931,2.0,0.85,57.78,56.02,131.8
66336,2026-04-21 05:00:00+00:00,261,250.0,245.0,6.0,240.0,5,2026-04-21,240.0,6.0,531.07,0.5189040965171188,0.9999982358498678,2.0,0.85,108.06,105.86,249.07
66336,2026-04-21 06:00:00+00:00,456,449.0,446.0,10.0,441.0,6,2026-04-21,434.0,10.0,540.47,0.5189040965171188,0.9999810335986662,2.0,0.85,196.71,191.42,450.41
66336,2026-04-21 07:00:00+00:00,838,830.0,826.0,12.0,816.0,7,2026-04-21,810.0,12.0,545.17,0.5189040965171188,0.9998411962659136,2.0,0.85,364.26,357.21,840.62
66336,2026-04-21 08:00:00+00:00,1364,1349.0,1343.0,17.0,1323.0,8,2026-04-21,1317.0,16.0,556.92,0.5189040965171188,0.9989644695743897,1.1561690140845071,0.85,591.74,580.29,790.12
66336,2026-04-21 09:00:00+00:00,2006,1990.0,1975.0,27.0,1957.0,9,2026-04-21,1944.0,22.0,580.41,0.5189040965171188,0.9947411425730011,0.6525693207835156,0.85,866.53,852.93,658.28
66336,2026-04-21 10:00:00+00:00,2933,2921.0,2910.0,34.0,2898.0,10,2026-04-21,2865.0,34.0,596.86,0.5189040965171188,0.9792008154013185,0.5,0.85,1256.81,1237.38,743.33
66336,2026-04-21 11:00:00+00:00,4559,4553.0,4543.0,82.0,4530.0,11,2026-04-21,4486.0,77.0,709.64,0.5189040965171188,0.9359340011553848,0.5,0.85,1875.4,1851.87,1163.9
66336,2026-04-21 12:00:00+00:00,4699,4687.0,4673.0,85.0,4641.0,12,2026-04-21,4615.0,78.0,716.68,0.5189040965171188,0.846313658188328,0.5,0.85,1744.35,1722.7,1197.37
66336,2026-04-21 13:00:00+00:00,3658,3647.0,3639.0,56.0,3624.0,13,2026-04-21,3573.0,55.0,648.55,0.5189040965171188,0.7128761131977971,0.5187825471459628,0.85,1144.2,1123.45,961.85
66336,2026-04-21 14:00:00+00:00,3934,3920.0,3911.0,53.0,3887.0,14,2026-04-21,3863.0,47.0,641.5,0.5189040965171188,0.5822372097709865,0.5,0.85,1004.37,992.04,1002.26
66336,2026-04-21 15:00:00+00:00,3771,3764.0,3757.0,44.0,3730.0,15,2026-04-21,3707.0,44.0,620.35,0.5189040965171188,0.5266127405031122,0.5,0.85,872.65,861.03,961.79
66336,2026-04-21 16:00:00+00:00,3752,3739.0,3733.0,53.0,3719.0,16,2026-04-21,3678.0,48.0,641.5,0.5189040965171188,0.5822372097709865,0.5,0.85,958.66,944.53,954.26
66336,2026-04-21 17:00:00+00:00,2822,2809.0,2806.0,54.0,2786.0,17,2026-04-21,2764.0,50.0,643.85,0.5189040965171188,0.7128761131977971,0.5524983846650873,0.85,882.28,869.08,792.42
66336,2026-04-21 18:00:00+00:00,2192,2183.0,2173.0,54.0,2155.0,18,2026-04-21,2133.0,44.0,643.85,0.5189040965171188,0.846313658188328,0.7547072668431892,0.85,811.14,796.21,835.33
66336,2026-04-21 19:00:00+00:00,776,768.0,766.0,14.0,762.0,19,2026-04-21,757.0,13.0,549.87,0.5189040965171188,0.9359340011553848,1.3544086589229145,0.85,316.21,312.5,532.03
66336,2026-04-21 20:00:00+00:00,577,561.0,558.0,16.0,544.0,20,2026-04-21,543.0,15.0,554.57,0.5189040965171188,0.9792008154013185,1.6898880105401846,0.85,241.0,234.52,476.15
66336,2026-04-21 21:00:00+00:00,562,552.0,551.0,7.0,547.0,21,2026-04-21,543.0,7.0,533.42,0.5189040965171188,0.9947411425730011,2.0,0.85,241.75,238.24,563.53
66336,2026-04-21 22:00:00+00:00,198,190.0,189.0,4.0,186.0,22,2026-04-21,185.0,4.0,526.37,0.5189040965171188,0.9989644695743897,2.0,0.85,83.28,81.51,191.99
66336,2026-04-21 23:00:00+00:00,159,151.0,150.0,4.0,145.0,23,2026-04-21,145.0,4.0,526.37,0.5189040965171188,0.9998411962659136,2.0,0.85,66.15,63.94,150.48
66336,2026-04-22 00:00:00+00:00,121,101.0,100.0,1.0,96.0,0,2026-04-22,96.0,1.0,519.33,0.5189040965171188,0.9999810335986662,2.0,0.85,44.11,42.34,99.63
66336,2026-04-22 01:00:00+00:00,90,81.0,80.0,2.0,70.0,1,2026-04-22,75.0,1.0,521.67,0.5189040965171188,0.9999982358498678,2.0,0.85,35.29,33.08,77.84
